19752,360,2-2010,27-04-2010,24-09-2010,false
62265,360,4-2011,08-11-2011,08-11-2011,true
62298,360,4-2011,08-11-2011,08-11-2011,true
62306,360,4-2011,08-11-2011,08-11-2011,true
62324,360,4-2011,08-11-2011,08-11-2011,true
62326,360,4-2011,08-11-2011,08-11-2011,true
62350,360,4-2011,09-11-2011,09-11-2011,true
62352,360,4-2011,09-11-2011,09-11-2011,true
62479,360,4-2011,14-11-2011,14-11-2011,true
62480,360,4-2011,14-11-2011,14-11-2011,true
62543,360,4-2011,15-11-2011,09-02-2012,false
62544,360,4-2011,15-11-2011,09-02-2012,false
62929,360,4-2011,25-11-2011,25-11-2011,true
63253,360,4-2011,07-12-2011,07-12-2011,true
63388,360,4-2011,11-12-2011,12-12-2011,true
63733,360,4-2011,23-12-2011,25-01-2012,false
63948,360,1-2012,04-01-2012,16-01-2012,true
63997,360,1-2012,05-01-2012,26-01-2012,true
64327,360,1-2012,16-01-2012,16-01-2012,true
64361,360,1-2012,16-01-2012,23-01-2012,true
64365,360,1-2012,16-01-2012,16-01-2012,true
64366,360,1-2012,16-01-2012,16-01-2012,true
64371,360,1-2012,16-01-2012,17-01-2012,true
64375,360,1-2012,17-01-2012,16-01-2012,true
64378,360,1-2012,17-01-2012,17-01-2012,true
64383,360,1-2012,17-01-2012,17-01-2012,true
64403,360,1-2012,17-01-2012,18-01-2012,true
64406,360,1-2012,17-01-2012,17-01-2012,true
64408,360,1-2012,17-01-2012,18-01-2012,true
64410,360,1-2012,17-01-2012,18-01-2012,true
64416,360,1-2012,17-01-2012,18-01-2012,true
64420,360,1-2012,17-01-2012,18-01-2012,true
64435,360,1-2012,18-01-2012,18-01-2012,true
64436,360,1-2012,18-01-2012,18-01-2012,true
64438,360,1-2012,18-01-2012,18-01-2012,true
64455,360,1-2012,18-01-2012,23-01-2012,true
64479,360,1-2012,18-01-2012,18-01-2012,true
64485,360,1-2012,19-01-2012,19-01-2012,true
64491,360,1-2012,19-01-2012,19-01-2012,true
64507,360,1-2012,19-01-2012,19-01-2012,true
64510,360,1-2012,19-01-2012,24-01-2012,true
64512,360,1-2012,19-01-2012,19-01-2012,true
64515,360,1-2012,19-01-2012,20-01-2012,true
64518,360,1-2012,19-01-2012,20-01-2012,true
64523,360,1-2012,20-01-2012,23-01-2012,true
64579,360,1-2012,20-01-2012,20-01-2012,true
64582,360,1-2012,20-01-2012,23-01-2012,true
64586,360,1-2012,23-01-2012,23-01-2012,true
64605,360,1-2012,23-01-2012,23-01-2012,true
64606,360,1-2012,23-01-2012,25-01-2012,true
64608,360,1-2012,23-01-2012,25-01-2012,true
64609,360,1-2012,23-01-2012,23-01-2012,true
64615,360,1-2012,23-01-2012,23-01-2012,true
64623,360,1-2012,23-01-2012,24-01-2012,true
64627,360,1-2012,23-01-2012,23-01-2012,true
64628,360,1-2012,23-01-2012,23-01-2012,true
64631,360,1-2012,23-01-2012,24-01-2012,true
64633,360,1-2012,23-01-2012,23-01-2012,true
64645,360,1-2012,24-01-2012,25-01-2012,true
64646,360,1-2012,24-01-2012,25-01-2012,true
64649,360,1-2012,24-01-2012,24-01-2012,true
64671,360,1-2012,25-01-2012,25-01-2012,true
64682,360,1-2012,25-01-2012,25-01-2012,true
64689,360,1-2012,25-01-2012,25-01-2012,true
64690,360,1-2012,25-01-2012,30-01-2012,true
64699,360,1-2012,25-01-2012,25-01-2012,true
64702,360,1-2012,25-01-2012,25-01-2012,true
64704,360,1-2012,26-01-2012,25-01-2012,true
64707,360,1-2012,26-01-2012,26-01-2012,true
64709,360,1-2012,26-01-2012,26-01-2012,true
64710,360,1-2012,26-01-2012,26-01-2012,true
64723,360,1-2012,27-01-2012,27-01-2012,true
64725,360,1-2012,27-01-2012,30-01-2012,true
64736,360,1-2012,27-01-2012,27-01-2012,true
64773,360,1-2012,30-01-2012,31-01-2012,true
64777,360,1-2012,30-01-2012,31-01-2012,true
64778,360,1-2012,30-01-2012,30-01-2012,true
64779,360,1-2012,30-01-2012,31-01-2012,true
64784,360,1-2012,31-01-2012,31-01-2012,true
64785,360,1-2012,31-01-2012,31-01-2012,true
64789,360,1-2012,31-01-2012,31-01-2012,true
64802,360,1-2012,31-01-2012,31-01-2012,true
64803,360,1-2012,31-01-2012,31-01-2012,true
64805,360,1-2012,31-01-2012,31-01-2012,true
64835,360,1-2012,31-01-2012,31-01-2012,true
64857,360,1-2012,01-02-2012,01-02-2012,true
64863,360,1-2012,01-02-2012,01-02-2012,true
64865,360,1-2012,01-02-2012,01-02-2012,true
64871,360,1-2012,01-02-2012,01-02-2012,true
64893,360,1-2012,02-02-2012,02-02-2012,true
64896,360,1-2012,02-02-2012,02-02-2012,true
64900,360,1-2012,02-02-2012,03-02-2012,true
64919,360,1-2012,03-02-2012,03-02-2012,true
64928,360,1-2012,03-02-2012,03-02-2012,true
64932,360,1-2012,03-02-2012,03-02-2012,true
64940,360,1-2012,03-02-2012,03-02-2012,true
64983,360,1-2012,06-02-2012,06-02-2012,true
64985,360,1-2012,06-02-2012,06-02-2012,true
65062,360,1-2012,07-02-2012,29-05-2012,false
65822,360,1-2012,29-02-2012,28-03-2012,true
66050,360,1-2012,06-03-2012,07-05-2012,false
66058,360,1-2012,06-03-2012,13-06-2012,false
67081,360,2-2012,03-04-2012,05-07-2012,false
68659,360,2-2012,10-06-2012,11-06-2012,true
68660,360,2-2012,10-06-2012,12-06-2012,true
68661,360,2-2012,11-06-2012,12-06-2012,true
68764,360,2-2012,12-06-2012,26-06-2012,true
68785,360,2-2012,12-06-2012,26-06-2012,true
68886,360,2-2012,15-06-2012,21-06-2012,true
68891,360,2-2012,15-06-2012,15-06-2012,true
68892,360,2-2012,15-06-2012,15-06-2012,true
68893,360,2-2012,15-06-2012,15-06-2012,true
68894,360,2-2012,15-06-2012,15-06-2012,true
68903,360,2-2012,15-06-2012,15-06-2012,true
68904,360,2-2012,15-06-2012,15-06-2012,true
68911,360,2-2012,15-06-2012,15-06-2012,true
68915,360,2-2012,15-06-2012,19-06-2012,true
68917,360,2-2012,15-06-2012,19-06-2012,true
68921,360,2-2012,16-06-2012,18-06-2012,true
68923,360,2-2012,16-06-2012,16-06-2012,true
68924,360,2-2012,16-06-2012,18-06-2012,true
68940,360,2-2012,18-06-2012,18-06-2012,true
68944,360,2-2012,18-06-2012,18-06-2012,true
68945,360,2-2012,18-06-2012,18-06-2012,true
68947,360,2-2012,18-06-2012,19-06-2012,true
68953,360,2-2012,18-06-2012,18-06-2012,true
68956,360,2-2012,18-06-2012,18-06-2012,true
68957,360,2-2012,18-06-2012,19-06-2012,true
68960,360,2-2012,18-06-2012,18-06-2012,true
68962,360,2-2012,18-06-2012,21-06-2012,true
68968,360,2-2012,18-06-2012,18-06-2012,true
68972,360,2-2012,18-06-2012,19-06-2012,true
68973,360,2-2012,18-06-2012,22-06-2012,true
68974,360,2-2012,18-06-2012,18-06-2012,true
68975,360,2-2012,18-06-2012,18-06-2012,true
68976,360,2-2012,18-06-2012,19-06-2012,true
68977,360,2-2012,18-06-2012,18-06-2012,true
68978,360,2-2012,18-06-2012,19-06-2012,true
68980,360,2-2012,18-06-2012,18-06-2012,true
68982,360,2-2012,18-06-2012,18-06-2012,true
68983,360,2-2012,19-06-2012,20-06-2012,true
69006,360,2-2012,19-06-2012,22-06-2012,true
69008,360,2-2012,19-06-2012,22-06-2012,true
69013,360,2-2012,19-06-2012,19-06-2012,true
69014,360,2-2012,19-06-2012,19-06-2012,true
69015,360,2-2012,19-06-2012,19-06-2012,true
69021,360,2-2012,19-06-2012,19-06-2012,true
69022,360,2-2012,19-06-2012,19-06-2012,true
69026,360,2-2012,19-06-2012,19-06-2012,true
69032,360,2-2012,19-06-2012,19-06-2012,true
69036,360,2-2012,19-06-2012,20-06-2012,true
69040,360,2-2012,19-06-2012,19-06-2012,true
69043,360,2-2012,19-06-2012,22-06-2012,true
69045,360,2-2012,19-06-2012,20-06-2012,true
69047,360,2-2012,20-06-2012,20-06-2012,true
69051,360,2-2012,20-06-2012,20-06-2012,true
69053,360,2-2012,20-06-2012,20-06-2012,true
69058,360,2-2012,20-06-2012,20-06-2012,true
69060,360,2-2012,20-06-2012,21-06-2012,true
69068,360,2-2012,20-06-2012,20-06-2012,true
69076,360,2-2012,20-06-2012,20-06-2012,true
69078,360,2-2012,20-06-2012,20-06-2012,true
69080,360,2-2012,20-06-2012,25-06-2012,true
69081,360,2-2012,20-06-2012,20-06-2012,true
69089,360,2-2012,20-06-2012,20-06-2012,true
69097,360,2-2012,20-06-2012,20-06-2012,true
69098,360,2-2012,20-06-2012,26-06-2012,true
69100,360,2-2012,20-06-2012,21-06-2012,true
69101,360,2-2012,20-06-2012,22-06-2012,true
69103,360,2-2012,20-06-2012,21-06-2012,true
69108,360,2-2012,21-06-2012,21-06-2012,true
69110,360,2-2012,21-06-2012,21-06-2012,true
69112,360,2-2012,21-06-2012,21-06-2012,true
69118,360,2-2012,21-06-2012,21-06-2012,true
69122,360,2-2012,21-06-2012,22-06-2012,true
69123,360,2-2012,21-06-2012,21-06-2012,true
69126,360,2-2012,21-06-2012,22-06-2012,true
69128,360,2-2012,21-06-2012,21-06-2012,true
69131,360,2-2012,21-06-2012,21-06-2012,true
69138,360,2-2012,21-06-2012,25-06-2012,true
69148,360,2-2012,22-06-2012,25-06-2012,true
69149,360,2-2012,22-06-2012,22-06-2012,true
69151,360,2-2012,22-06-2012,22-06-2012,true
69153,360,2-2012,22-06-2012,22-06-2012,true
69154,360,2-2012,22-06-2012,22-06-2012,true
69156,360,2-2012,22-06-2012,25-06-2012,true
69162,360,2-2012,22-06-2012,26-06-2012,true
69164,360,2-2012,22-06-2012,25-06-2012,true
69166,360,2-2012,22-06-2012,26-06-2012,true
69167,360,2-2012,22-06-2012,25-06-2012,true
69169,360,2-2012,22-06-2012,26-06-2012,true
69173,360,2-2012,25-06-2012,22-06-2012,true
69175,360,2-2012,25-06-2012,26-06-2012,true
69194,360,2-2012,25-06-2012,26-06-2012,true
69197,360,2-2012,25-06-2012,25-06-2012,true
69199,360,2-2012,25-06-2012,25-06-2012,true
69201,360,2-2012,25-06-2012,26-06-2012,true
69207,360,2-2012,25-06-2012,26-06-2012,true
69214,360,2-2012,25-06-2012,25-06-2012,true
69215,360,2-2012,25-06-2012,26-06-2012,true
69230,360,2-2012,26-06-2012,27-06-2012,true
69234,360,2-2012,26-06-2012,27-06-2012,true
69236,360,2-2012,26-06-2012,28-06-2012,true
69242,360,2-2012,26-06-2012,27-06-2012,true
69244,360,2-2012,26-06-2012,27-06-2012,true
69247,360,2-2012,26-06-2012,26-06-2012,true
69248,360,2-2012,26-06-2012,26-06-2012,true
69252,360,2-2012,26-06-2012,27-06-2012,true
69253,360,2-2012,26-06-2012,26-06-2012,true
69257,360,2-2012,27-06-2012,27-06-2012,true
69265,360,2-2012,27-06-2012,27-06-2012,true
69266,360,2-2012,27-06-2012,27-06-2012,true
69267,360,2-2012,27-06-2012,27-06-2012,true
69272,360,2-2012,27-06-2012,28-06-2012,true
69274,360,2-2012,27-06-2012,27-06-2012,true
69276,360,2-2012,27-06-2012,27-06-2012,true
69283,360,2-2012,27-06-2012,27-06-2012,true
69285,360,2-2012,27-06-2012,28-06-2012,true
69288,360,2-2012,27-06-2012,28-06-2012,true
69289,360,2-2012,27-06-2012,28-06-2012,true
69293,360,2-2012,27-06-2012,29-06-2012,true
69294,360,2-2012,27-06-2012,28-06-2012,true
69296,360,2-2012,28-06-2012,28-06-2012,true
69297,360,2-2012,28-06-2012,28-06-2012,true
69301,360,2-2012,28-06-2012,29-06-2012,true
69307,360,2-2012,28-06-2012,02-07-2012,false
69311,360,2-2012,28-06-2012,29-06-2012,true
69334,360,2-2012,28-06-2012,28-06-2012,true
69337,360,2-2012,28-06-2012,28-06-2012,true
69359,360,2-2012,29-06-2012,29-06-2012,true
69361,360,2-2012,29-06-2012,29-06-2012,true
69362,360,2-2012,29-06-2012,29-06-2012,true
69363,360,2-2012,29-06-2012,29-06-2012,true
69366,360,2-2012,29-06-2012,29-06-2012,true
69370,360,2-2012,29-06-2012,29-06-2012,true
69372,360,2-2012,29-06-2012,29-06-2012,true
69381,360,2-2012,29-06-2012,29-06-2012,true
69384,360,2-2012,29-06-2012,29-06-2012,true
69387,360,2-2012,29-06-2012,30-06-2012,true
69388,360,2-2012,29-06-2012,29-06-2012,true
69389,360,2-2012,29-06-2012,29-06-2012,true
69391,360,2-2012,29-06-2012,29-06-2012,true
69392,360,2-2012,29-06-2012,29-06-2012,true
69394,360,2-2012,30-06-2012,29-06-2012,true
69396,360,2-2012,30-06-2012,30-06-2012,true
69397,360,2-2012,30-06-2012,30-06-2012,true
69398,360,2-2012,30-06-2012,30-06-2012,true
69399,360,2-2012,30-06-2012,30-06-2012,true
69400,360,3-2012,01-07-2012,30-06-2012,false
69412,360,3-2012,02-07-2012,02-07-2012,true
69418,360,3-2012,02-07-2012,02-07-2012,true
69436,360,3-2012,02-07-2012,02-07-2012,true
69439,360,3-2012,02-07-2012,02-07-2012,true
69462,360,3-2012,03-07-2012,03-07-2012,true
69468,360,3-2012,03-07-2012,03-07-2012,true
69470,360,3-2012,03-07-2012,03-07-2012,true
69471,360,3-2012,03-07-2012,03-07-2012,true
69473,360,3-2012,03-07-2012,03-07-2012,true
69474,360,3-2012,04-07-2012,03-07-2012,true
69475,360,3-2012,04-07-2012,04-07-2012,true
70341,360,3-2012,15-08-2012,06-09-2012,true
70344,360,3-2012,15-08-2012,06-09-2012,true
70538,360,3-2012,21-08-2012,01-10-2012,false
71132,360,3-2012,07-09-2012,07-09-2012,true
71133,360,3-2012,07-09-2012,01-10-2012,false
73676,360,4-2012,26-11-2012,14-12-2012,true
74280,360,4-2012,12-12-2012,12-12-2012,true
74282,360,4-2012,12-12-2012,12-12-2012,true
74298,360,4-2012,12-12-2012,12-12-2012,true
74316,360,4-2012,13-12-2012,14-12-2012,true
74326,360,4-2012,13-12-2012,13-12-2012,true
74339,360,4-2012,13-12-2012,14-12-2012,true
74345,360,4-2012,14-12-2012,14-12-2012,true
74382,360,4-2012,17-12-2012,14-12-2012,true
74389,360,4-2012,17-12-2012,17-12-2012,true
74393,360,4-2012,17-12-2012,17-12-2012,true
74397,360,4-2012,17-12-2012,17-12-2012,true
74404,360,4-2012,18-12-2012,17-12-2012,true
74456,360,4-2012,18-12-2012,18-12-2012,true
74469,360,4-2012,18-12-2012,20-12-2012,true
74477,360,4-2012,18-12-2012,18-12-2012,true
74478,360,4-2012,18-12-2012,19-12-2012,true
74490,360,4-2012,18-12-2012,18-12-2012,true
74503,360,4-2012,19-12-2012,19-12-2012,true
74510,360,4-2012,19-12-2012,20-12-2012,true
74515,360,4-2012,19-12-2012,19-12-2012,true
74522,360,4-2012,19-12-2012,20-12-2012,true
74527,360,4-2012,19-12-2012,21-12-2012,true
74541,360,4-2012,20-12-2012,21-12-2012,true
74547,360,4-2012,20-12-2012,20-12-2012,true
74548,360,4-2012,20-12-2012,20-12-2012,true
74570,360,4-2012,20-12-2012,21-12-2012,true
74574,360,4-2012,20-12-2012,20-12-2012,true
74575,360,4-2012,20-12-2012,20-12-2012,true
74609,360,4-2012,21-12-2012,21-12-2012,true
74616,360,4-2012,21-12-2012,30-12-2012,true
74617,360,4-2012,24-12-2012,30-12-2012,true
74629,360,4-2012,26-12-2012,24-12-2012,true
